payment_id,student_id,course_id,enrollment_id,amount,payment_date,payment_method,status
PAY01638,STU0466,CRS013,ENR02172,79.99,2024-10-28,Credit Card,Successful
PAY01639,STU0467,CRS006,ENR02173,79.99,2021-08-11,Stripe,Successful
PAY01640,STU0467,CRS002,ENR02174,14.99,2022-01-25,PayPal,Successful
PAY01641,STU0468,CRS020,ENR02175,79.99,2023-08-26,UPI,Successful
PAY01642,STU0468,CRS005,ENR02176,14.99,2023-09-18,Stripe,Successful
PAY01643,STU0468,CRS024,ENR02177,19.99,2023-01-18,PayPal,Successful
PAY01644,STU0468,CRS040,ENR02178,49.99,2023-03-23,Bank Transfer,Successful
PAY01645,STU0469,CRS011,ENR02179,9.99,2024-04-02,Credit Card,Successful
PAY01646,STU0469,CRS036,ENR02180,49.99,2024-07-05,UPI,Successful
PAY01647,STU0469,CRS039,ENR02181,79.99,2022-11-14,Stripe,Successful
PAY01648,STU0469,CRS031,ENR02182,49.99,2023-08-18,UPI,Successful
PAY01649,STU0469,CRS018,ENR02183,24.99,2024-11-24,Bank Transfer,Successful
PAY01650,STU0469,CRS016,ENR02184,14.99,2023-05-11,Stripe,Successful
PAY01651,STU0469,CRS008,ENR02185,19.99,2022-08-02,UPI,Successful
PAY01652,STU0470,CRS008,ENR02186,19.99,2024-08-09,Stripe,Successful
PAY01653,STU0470,CRS013,ENR02187,79.99,2024-10-28,Credit Card,Successful
PAY01654,STU0470,CRS021,ENR02188,19.99,2024-11-02,PayPal,Successful
PAY01655,STU0471,CRS017,ENR02189,24.99,2024-01-19,PayPal,Successful
PAY01656,STU0471,CRS013,ENR02190,79.99,2023-01-09,Stripe,Successful
PAY01657,STU0471,CRS033,ENR02191,24.99,2024-12-26,Stripe,Successful
PAY01658,STU0471,CRS018,ENR02192,24.99,2024-05-25,Bank Transfer,Successful
PAY01659,STU0471,CRS034,ENR02193,9.99,2021-05-31,UPI,Successful
PAY01660,STU0471,CRS002,ENR02194,14.99,2023-06-26,Stripe,Successful
PAY01661,STU0473,CRS006,ENR02201,79.99,2024-07-04,UPI,Successful
PAY01662,STU0473,CRS005,ENR02202,14.99,2024-07-18,Credit Card,Successful
PAY01663,STU0473,CRS001,ENR02203,49.99,2024-06-29,Credit Card,Successful
PAY01664,STU0473,CRS022,ENR02204,14.99,2023-04-19,PayPal,Successful
PAY01665,STU0475,CRS012,ENR02209,19.99,2024-09-02,Credit Card,Successful
PAY01666,STU0475,CRS033,ENR02210,24.99,2024-03-06,PayPal,Successful
PAY01667,STU0475,CRS001,ENR02211,49.99,2024-08-02,Bank Transfer,Successful
PAY01668,STU0475,CRS006,ENR02212,79.99,2023-01-15,Stripe,Successful
PAY01669,STU0475,CRS040,ENR02213,49.99,2022-10-27,PayPal,Successful
PAY01670,STU0475,CRS013,ENR02214,79.99,2023-09-12,Stripe,Successful
PAY01671,STU0475,CRS017,ENR02215,24.99,2022-12-31,Credit Card,Successful
PAY01672,STU0475,CRS010,ENR02216,49.99,2022-05-21,Credit Card,Successful
PAY01673,STU0476,CRS006,ENR02217,79.99,2024-08-10,UPI,Successful
PAY01674,STU0476,CRS029,ENR02218,14.99,2024-04-30,Stripe,Successful
PAY01675,STU0476,CRS001,ENR02219,49.99,2024-07-29,PayPal,Successful
PAY01676,STU0476,CRS040,ENR02220,49.99,2024-08-19,UPI,Successful
PAY01677,STU0476,CRS021,ENR02221,19.99,2024-04-07,UPI,Successful
PAY01678,STU0476,CRS024,ENR02222,19.99,2024-06-17,UPI,Successful
PAY01679,STU0476,CRS005,ENR02223,14.99,2024-05-25,Stripe,Successful
PAY01680,STU0478,CRS007,ENR02231,14.99,2024-03-13,PayPal,Successful
PAY01681,STU0478,CRS005,ENR02232,14.99,2024-06-14,PayPal,Successful
PAY01682,STU0478,CRS021,ENR02233,19.99,2024-05-05,Bank Transfer,Successful
PAY01683,STU0478,CRS031,ENR02234,49.99,2024-06-20,PayPal,Successful
PAY01684,STU0478,CRS019,ENR02235,79.99,2024-08-11,PayPal,Successful
PAY01685,STU0478,CRS010,ENR02236,49.99,2024-05-21,Credit Card,Successful
PAY01686,STU0479,CRS029,ENR02237,14.99,2023-06-12,Stripe,Successful
PAY01687,STU0480,CRS021,ENR02238,19.99,2023-05-24,PayPal,Successful
PAY01688,STU0480,CRS031,ENR02239,49.99,2022-03-13,Bank Transfer,Successful
PAY01689,STU0480,CRS018,ENR02240,24.99,2022-10-07,PayPal,Successful
PAY01690,STU0480,CRS036,ENR02241,49.99,2022-11-18,Credit Card,Successful
PAY01691,STU0482,CRS032,ENR02248,14.99,2023-06-06,PayPal,Successful
PAY01692,STU0482,CRS021,ENR02249,19.99,2024-09-15,PayPal,Successful
PAY01693,STU0482,CRS035,ENR02250,14.99,2023-11-18,Stripe,Successful
PAY01694,STU0482,CRS013,ENR02251,79.99,2023-03-27,UPI,Successful
PAY01695,STU0482,CRS037,ENR02252,29.99,2022-03-19,PayPal,Successful
PAY01696,STU0482,CRS008,ENR02253,19.99,2024-04-10,PayPal,Successful
PAY01697,STU0483,CRS021,ENR02254,19.99,2022-11-28,Credit Card,Successful
PAY01698,STU0483,CRS007,ENR02255,14.99,2022-10-19,Stripe,Successful
PAY01699,STU0483,CRS018,ENR02256,24.99,2022-11-07,Credit Card,Successful
PAY01700,STU0483,CRS030,ENR02257,24.99,2024-03-19,UPI,Successful
PAY01701,STU0483,CRS038,ENR02258,9.99,2022-12-14,Stripe,Successful
PAY01702,STU0483,CRS013,ENR02259,79.99,2024-01-15,Bank Transfer,Successful
PAY01703,STU0483,CRS037,ENR02260,29.99,2022-08-11,PayPal,Successful
PAY01704,STU0483,CRS019,ENR02261,79.99,2023-11-05,Credit Card,Successful
PAY01705,STU0484,CRS016,ENR02262,14.99,2023-08-31,Credit Card,Successful
PAY01706,STU0484,CRS006,ENR02263,79.99,2024-06-03,Bank Transfer,Successful
PAY01707,STU0484,CRS024,ENR02264,19.99,2023-12-30,PayPal,Successful
PAY01708,STU0486,CRS004,ENR02267,79.99,2024-10-07,UPI,Successful
PAY01709,STU0489,CRS036,ENR02272,49.99,2024-08-06,Stripe,Successful
PAY01710,STU0489,CRS005,ENR02273,14.99,2024-09-11,UPI,Successful
PAY01711,STU0489,CRS003,ENR02274,99.99,2023-01-13,Bank Transfer,Successful
PAY01712,STU0489,CRS013,ENR02275,79.99,2023-06-03,PayPal,Successful
PAY01713,STU0489,CRS038,ENR02276,9.99,2022-12-21,Stripe,Successful
PAY01714,STU0489,CRS014,ENR02277,49.99,2022-12-09,Stripe,Successful
PAY01715,STU0489,CRS015,ENR02278,49.99,2024-05-16,Bank Transfer,Successful
PAY01716,STU0490,CRS014,ENR02279,49.99,2022-12-14,Stripe,Successful
PAY01717,STU0490,CRS012,ENR02280,19.99,2024-09-22,Bank Transfer,Successful
PAY01718,STU0490,CRS008,ENR02281,19.99,2024-09-07,PayPal,Successful
PAY01719,STU0490,CRS003,ENR02282,99.99,2023-12-25,PayPal,Successful
PAY01720,STU0490,CRS025,ENR02283,79.99,2023-10-29,PayPal,Successful
PAY01721,STU0490,CRS007,ENR02284,14.99,2024-10-21,UPI,Successful
PAY01722,STU0490,CRS040,ENR02285,49.99,2024-05-30,PayPal,Successful
PAY01723,STU0493,CRS038,ENR02295,9.99,2023-05-07,UPI,Successful
PAY01724,STU0493,CRS036,ENR02296,49.99,2023-12-15,PayPal,Successful
PAY01725,STU0493,CRS018,ENR02297,24.99,2022-10-12,Credit Card,Successful
PAY01726,STU0493,CRS040,ENR02298,49.99,2024-11-25,Stripe,Successful
PAY01727,STU0493,CRS002,ENR02299,14.99,2024-10-04,Credit Card,Successful
PAY01728,STU0493,CRS031,ENR02300,49.99,2024-08-16,UPI,Successful
PAY01729,STU0493,CRS005,ENR02301,14.99,2022-09-30,Bank Transfer,Successful
PAY01730,STU0493,CRS010,ENR02302,49.99,2023-12-18,UPI,Successful
PAY01731,STU0494,CRS004,ENR02303,79.99,2024-03-08,Bank Transfer,Successful
PAY01732,STU0494,CRS019,ENR02304,79.99,2023-01-16,Bank Transfer,Successful
PAY01733,STU0494,CRS024,ENR02305,19.99,2022-12-10,PayPal,Successful
PAY01734,STU0494,CRS006,ENR02306,79.99,2024-05-17,PayPal,Successful
PAY01735,STU0495,CRS035,ENR02307,14.99,2024-12-13,Bank Transfer,Successful
PAY01736,STU0495,CRS027,ENR02308,19.99,2024-10-10,Stripe,Successful
PAY01737,STU0495,CRS024,ENR02309,19.99,2023-10-12,PayPal,Successful
PAY01738,STU0495,CRS028,ENR02310,24.99,2024-01-15,PayPal,Successful
PAY01739,STU0495,CRS006,ENR02311,79.99,2024-09-29,PayPal,Successful
PAY01740,STU0495,CRS017,ENR02312,24.99,2024-09-02,UPI,Successful
PAY01741,STU0495,CRS009,ENR02313,29.99,2024-10-29,Bank Transfer,Successful
PAY01742,STU0495,CRS022,ENR02314,14.99,2022-05-16,PayPal,Successful
PAY01743,STU0496,CRS022,ENR02315,14.99,2024-03-10,Bank Transfer,Successful
PAY01744,STU0496,CRS032,ENR02316,14.99,2024-04-19,Credit Card,Successful
PAY01745,STU0496,CRS008,ENR02317,19.99,2023-05-13,PayPal,Successful
PAY01746,STU0496,CRS021,ENR02318,19.99,2023-02-25,Credit Card,Successful
PAY01747,STU0497,CRS010,ENR02319,49.99,2023-11-01,PayPal,Successful
PAY01748,STU0497,CRS005,ENR02320,14.99,2023-10-27,Credit Card,Successful
PAY01749,STU0497,CRS020,ENR02321,79.99,2023-06-27,Stripe,Successful
PAY01750,STU0497,CRS016,ENR02322,14.99,2024-06-05,UPI,Successful
PAY01751,STU0497,CRS026,ENR02323,9.99,2024-05-07,UPI,Successful
PAY01752,STU0497,CRS038,ENR02324,9.99,2024-12-17,UPI,Successful
PAY01753,STU0497,CRS014,ENR02325,49.99,2024-03-12,UPI,Successful
PAY01754,STU0497,CRS007,ENR02326,14.99,2024-10-22,Bank Transfer,Successful
PAY01755,STU0498,CRS032,ENR02327,14.99,2023-09-19,Credit Card,Successful
PAY01756,STU0498,CRS002,ENR02328,14.99,2023-08-09,UPI,Successful
PAY01757,STU0498,CRS025,ENR02329,79.99,2021-03-31,UPI,Successful
PAY01758,STU0498,CRS003,ENR02330,99.99,2022-04-08,Credit Card,Successful
PAY01759,STU0498,CRS040,ENR02331,49.99,2024-11-20,UPI,Successful
PAY01760,STU0498,CRS006,ENR02332,79.99,2021-06-10,Stripe,Successful
PAY01761,STU0499,CRS035,ENR02333,14.99,2023-12-28,Bank Transfer,Successful
PAY01762,STU0499,CRS004,ENR02334,79.99,2023-08-27,PayPal,Successful
PAY01763,STU0499,CRS017,ENR02335,24.99,2022-12-09,UPI,Successful
PAY01764,STU0499,CRS008,ENR02336,19.99,2024-11-24,PayPal,Successful
PAY01765,STU0499,CRS034,ENR02337,9.99,2024-11-21,Stripe,Successful
PAY01766,STU0499,CRS032,ENR02338,14.99,2024-08-21,PayPal,Successful
PAY01767,STU0499,CRS012,ENR02339,19.99,2024-09-21,Credit Card,Successful
