enrollment_id,student_id,course_id,enrolled_date,completion_status,completion_date,progress_pct,rating
ENR01976,STU0423,CRS017,2024-08-30,In Progress,,84,
ENR01977,STU0424,CRS020,2022-11-09,In Progress,,27,
ENR01978,STU0424,CRS011,2024-05-14,Completed,2024-06-18,100,4.8
ENR01979,STU0424,CRS028,2024-11-07,In Progress,,48,
ENR01980,STU0424,CRS018,2022-04-11,In Progress,,95,
ENR01981,STU0425,CRS025,2024-04-15,Completed,2024-10-26,100,4.2
ENR01982,STU0425,CRS004,2024-02-21,In Progress,,64,
ENR01983,STU0425,CRS029,2024-09-25,Completed,2024-12-30,100,3.4
ENR01984,STU0425,CRS026,2024-11-09,Completed,2024-11-29,100,3.8
ENR01985,STU0426,CRS033,2024-04-26,Completed,2024-05-24,100,4.9
ENR01986,STU0426,CRS024,2021-09-05,Completed,2024-01-13,100,3.8
ENR01987,STU0427,CRS024,2024-05-30,In Progress,,49,
ENR01988,STU0427,CRS020,2024-04-25,In Progress,,35,
ENR01989,STU0427,CRS005,2024-05-10,Completed,2024-07-12,100,3.4
ENR01990,STU0427,CRS028,2024-06-21,In Progress,,17,
ENR01991,STU0427,CRS039,2024-05-06,Completed,2024-11-27,100,3.4
ENR01992,STU0427,CRS015,2024-10-24,In Progress,,20,
ENR01993,STU0428,CRS012,2022-12-26,Completed,2023-04-17,100,4.6
ENR01994,STU0428,CRS034,2022-02-19,In Progress,,39,
ENR01995,STU0428,CRS010,2024-03-25,In Progress,,33,
ENR01996,STU0429,CRS002,2024-10-25,In Progress,,52,
ENR01997,STU0429,CRS040,2024-04-08,Completed,2024-07-03,100,3.3
ENR01998,STU0429,CRS022,2023-09-26,In Progress,,11,
ENR01999,STU0429,CRS039,2022-12-10,Completed,2024-04-10,100,3.9
ENR02000,STU0429,CRS031,2024-04-05,In Progress,,77,
ENR02001,STU0429,CRS003,2023-08-18,In Progress,,32,
ENR02002,STU0430,CRS035,2023-07-13,Completed,2023-11-22,100,4.6
ENR02003,STU0430,CRS024,2023-10-23,In Progress,,95,
ENR02004,STU0430,CRS007,2024-04-23,Completed,2024-09-27,100,3.2
ENR02005,STU0430,CRS031,2023-11-18,Completed,2024-10-20,100,3.6
ENR02006,STU0430,CRS032,2024-10-31,In Progress,,73,
ENR02007,STU0430,CRS013,2023-07-19,Completed,2024-08-05,100,4.3
ENR02008,STU0431,CRS025,2023-07-05,In Progress,,23,
ENR02009,STU0432,CRS003,2024-01-05,Completed,2024-10-23,100,4.0
ENR02010,STU0432,CRS016,2022-11-03,In Progress,,73,
ENR02011,STU0432,CRS011,2024-04-27,In Progress,,58,
ENR02012,STU0433,CRS035,2023-12-17,Completed,2024-03-21,100,3.5
ENR02013,STU0433,CRS029,2024-07-21,In Progress,,12,
ENR02014,STU0433,CRS008,2024-06-20,Completed,2024-09-21,100,3.9
ENR02015,STU0433,CRS018,2024-07-15,Completed,2024-09-11,100,5.0
ENR02016,STU0433,CRS033,2023-05-09,In Progress,,37,
ENR02017,STU0434,CRS020,2024-02-03,Completed,2024-10-21,100,3.4
ENR02018,STU0434,CRS029,2024-12-03,Completed,2024-12-26,100,4.5
ENR02019,STU0434,CRS028,2024-09-04,In Progress,,72,
ENR02020,STU0434,CRS036,2024-07-27,Completed,2024-12-10,100,3.7
ENR02021,STU0434,CRS006,2024-10-22,In Progress,,67,
ENR02022,STU0434,CRS033,2024-05-11,Completed,2024-11-01,100,3.3
ENR02023,STU0435,CRS010,2024-06-14,Completed,2024-09-24,100,3.6
ENR02024,STU0435,CRS035,2024-10-04,In Progress,,59,
ENR02025,STU0435,CRS040,2024-05-11,In Progress,,38,
ENR02026,STU0435,CRS028,2024-04-10,Completed,2024-09-16,100,3.4
ENR02027,STU0436,CRS004,2022-08-27,Completed,2024-12-16,100,3.3
ENR02028,STU0436,CRS027,2023-05-11,In Progress,,82,
ENR02029,STU0437,CRS038,2024-05-14,In Progress,,15,
ENR02030,STU0437,CRS013,2024-12-28,In Progress,,19,
ENR02031,STU0437,CRS016,2024-06-17,In Progress,,86,
ENR02032,STU0437,CRS023,2024-07-23,In Progress,,1,
ENR02033,STU0437,CRS005,2024-05-03,In Progress,,67,
ENR02034,STU0437,CRS015,2024-04-25,In Progress,,76,
ENR02035,STU0437,CRS018,2024-10-31,Completed,2024-11-28,100,3.6
ENR02036,STU0438,CRS035,2024-09-06,Completed,2024-12-27,100,5.0
ENR02037,STU0438,CRS040,2024-07-10,In Progress,,5,
ENR02038,STU0439,CRS017,2024-02-08,In Progress,,11,
ENR02039,STU0439,CRS008,2024-06-28,Completed,2024-12-15,100,4.0
ENR02040,STU0439,CRS030,2024-08-27,Completed,2024-09-09,100,4.7
ENR02041,STU0439,CRS028,2024-03-31,In Progress,,81,
ENR02042,STU0439,CRS011,2024-05-24,In Progress,,32,
ENR02043,STU0439,CRS032,2023-09-16,Completed,2024-09-15,100,4.6
ENR02044,STU0439,CRS019,2024-11-10,Completed,2024-12-07,100,4.3
ENR02045,STU0440,CRS036,2024-01-16,In Progress,,82,
ENR02046,STU0440,CRS039,2024-01-01,Completed,2024-05-02,100,3.7
ENR02047,STU0440,CRS037,2023-07-27,In Progress,,91,
ENR02048,STU0440,CRS025,2023-05-12,In Progress,,56,
ENR02049,STU0440,CRS034,2023-12-30,In Progress,,4,
ENR02050,STU0440,CRS038,2024-08-31,In Progress,,95,
ENR02051,STU0440,CRS003,2024-04-06,In Progress,,27,
ENR02052,STU0440,CRS007,2022-11-23,Completed,2023-10-25,100,3.2
ENR02053,STU0441,CRS030,2022-11-29,Completed,2024-10-28,100,3.7
ENR02054,STU0442,CRS029,2024-07-10,Completed,2024-11-27,100,4.3
ENR02055,STU0442,CRS004,2024-10-14,In Progress,,22,
ENR02056,STU0442,CRS021,2024-06-03,Completed,2024-11-07,100,4.1
ENR02057,STU0442,CRS030,2024-09-28,In Progress,,12,
ENR02058,STU0442,CRS017,2024-11-12,Completed,2024-12-13,100,4.3
ENR02059,STU0443,CRS017,2024-03-27,In Progress,,20,
ENR02060,STU0443,CRS032,2022-09-23,Completed,2023-01-15,100,3.4
ENR02061,STU0443,CRS023,2023-07-10,In Progress,,89,
ENR02062,STU0443,CRS022,2024-12-03,Completed,2024-12-20,100,4.1
ENR02063,STU0444,CRS040,2024-03-10,In Progress,,68,
ENR02064,STU0444,CRS005,2024-07-17,Completed,2024-10-23,100,3.2
ENR02065,STU0444,CRS013,2024-11-05,In Progress,,10,
ENR02066,STU0444,CRS006,2024-04-20,In Progress,,5,
ENR02067,STU0444,CRS037,2024-10-02,Completed,2024-11-06,100,3.1
ENR02068,STU0444,CRS026,2024-12-16,In Progress,,31,
ENR02069,STU0444,CRS017,2024-08-08,In Progress,,27,
ENR02070,STU0445,CRS019,2023-04-29,In Progress,,78,
ENR02071,STU0446,CRS027,2024-12-02,In Progress,,49,
ENR02072,STU0446,CRS036,2024-04-29,In Progress,,33,
ENR02073,STU0446,CRS039,2024-05-06,Completed,2024-12-28,100,4.9
ENR02074,STU0446,CRS037,2024-10-27,Completed,2024-11-13,100,3.6
ENR02075,STU0446,CRS013,2024-10-25,In Progress,,12,
ENR02076,STU0446,CRS040,2024-08-22,In Progress,,13,
ENR02077,STU0446,CRS012,2023-12-12,In Progress,,91,
ENR02078,STU0446,CRS026,2023-12-08,In Progress,,73,
ENR02079,STU0447,CRS040,2024-11-16,In Progress,,44,
ENR02080,STU0447,CRS029,2022-07-28,Completed,2023-07-25,100,3.1
ENR02081,STU0447,CRS032,2024-12-08,Completed,2024-12-31,100,3.1
ENR02082,STU0447,CRS028,2024-06-30,In Progress,,17,
ENR02083,STU0447,CRS005,2022-12-13,In Progress,,39,
ENR02084,STU0447,CRS011,2023-06-14,Completed,2024-11-15,100,4.9
ENR02085,STU0447,CRS002,2024-10-08,In Progress,,75,
ENR02086,STU0447,CRS039,2021-10-12,In Progress,,6,
ENR02087,STU0448,CRS005,2023-05-20,In Progress,,93,
ENR02088,STU0448,CRS040,2023-10-01,Completed,2024-08-03,100,4.5
ENR02089,STU0449,CRS002,2024-01-13,Completed,2024-08-06,100,4.1
ENR02090,STU0449,CRS032,2024-03-10,In Progress,,48,
ENR02091,STU0449,CRS008,2024-06-07,Completed,2024-09-02,100,3.4
ENR02092,STU0450,CRS023,2023-04-28,Completed,2024-06-12,100,3.4
ENR02093,STU0450,CRS012,2024-11-18,In Progress,,43,
ENR02094,STU0450,CRS028,2023-05-02,In Progress,,2,
ENR02095,STU0450,CRS017,2023-03-29,In Progress,,7,
ENR02096,STU0450,CRS032,2023-05-03,Completed,2024-10-25,100,3.0
ENR02097,STU0451,CRS020,2022-07-31,In Progress,,63,
ENR02098,STU0451,CRS002,2022-07-17,In Progress,,44,
ENR02099,STU0451,CRS037,2022-01-24,In Progress,,19,
ENR02100,STU0451,CRS038,2024-11-19,Completed,2024-11-30,100,4.8
ENR02101,STU0451,CRS024,2022-07-08,In Progress,,56,
ENR02102,STU0451,CRS005,2021-09-10,In Progress,,68,
ENR02103,STU0451,CRS012,2022-03-13,In Progress,,39,
ENR02104,STU0452,CRS007,2022-09-10,In Progress,,63,
ENR02105,STU0452,CRS023,2023-11-30,Completed,2024-10-08,100,4.8
ENR02106,STU0452,CRS012,2024-10-28,In Progress,,49,
ENR02107,STU0452,CRS038,2024-11-13,Completed,2024-12-18,100,3.1
ENR02108,STU0452,CRS034,2023-04-01,Completed,2024-08-15,100,3.4
ENR02109,STU0453,CRS023,2022-10-03,In Progress,,61,
ENR02110,STU0454,CRS034,2024-10-14,In Progress,,67,
ENR02111,STU0454,CRS006,2024-07-03,In Progress,,68,
ENR02112,STU0455,CRS035,2024-05-25,In Progress,,54,
ENR02113,STU0455,CRS013,2024-10-18,Completed,2024-12-19,100,3.0
ENR02114,STU0455,CRS019,2024-06-24,In Progress,,78,
ENR02115,STU0455,CRS021,2024-06-08,In Progress,,36,
ENR02116,STU0455,CRS009,2023-09-11,Completed,2023-10-26,100,3.6
ENR02117,STU0455,CRS029,2024-01-24,In Progress,,94,
ENR02118,STU0455,CRS039,2023-08-28,Completed,2024-01-30,100,3.8
ENR02119,STU0456,CRS028,2023-11-09,In Progress,,22,
ENR02120,STU0457,CRS003,2023-09-08,Completed,2023-12-21,100,4.0
ENR02121,STU0457,CRS014,2021-12-23,Completed,2024-02-12,100,3.4
ENR02122,STU0457,CRS007,2023-07-09,Completed,2024-03-11,100,4.3
ENR02123,STU0457,CRS030,2022-11-19,In Progress,,29,
ENR02124,STU0457,CRS012,2024-02-23,Completed,2024-05-05,100,4.2
ENR02125,STU0457,CRS015,2023-05-04,In Progress,,54,
ENR02126,STU0458,CRS014,2023-11-12,In Progress,,24,
ENR02127,STU0458,CRS018,2023-10-18,In Progress,,80,
ENR02128,STU0458,CRS027,2023-03-15,In Progress,,57,
ENR02129,STU0458,CRS001,2024-12-10,In Progress,,9,
ENR02130,STU0458,CRS025,2023-05-30,Completed,2024-10-11,100,3.1
ENR02131,STU0459,CRS011,2023-02-10,In Progress,,33,
ENR02132,STU0459,CRS017,2022-08-14,In Progress,,50,
ENR02133,STU0459,CRS026,2024-08-14,In Progress,,25,
ENR02134,STU0459,CRS019,2024-12-23,Completed,2024-12-30,100,3.4
ENR02135,STU0459,CRS035,2023-10-07,In Progress,,60,
ENR02136,STU0459,CRS037,2023-08-28,Completed,2023-12-23,100,3.1
ENR02137,STU0460,CRS012,2024-09-16,Completed,2024-12-01,100,4.5
ENR02138,STU0460,CRS006,2024-09-30,In Progress,,26,
ENR02139,STU0460,CRS005,2023-09-26,In Progress,,19,
ENR02140,STU0460,CRS016,2024-11-17,In Progress,,22,
ENR02141,STU0460,CRS028,2024-04-27,Completed,2024-10-08,100,3.1
ENR02142,STU0460,CRS024,2023-11-21,In Progress,,64,
ENR02143,STU0460,CRS029,2023-12-28,Completed,2024-04-05,100,3.7
ENR02144,STU0461,CRS029,2023-09-10,In Progress,,77,
ENR02145,STU0462,CRS036,2023-09-06,In Progress,,52,
ENR02146,STU0462,CRS011,2024-10-26,In Progress,,79,
ENR02147,STU0462,CRS010,2023-11-04,In Progress,,41,
ENR02148,STU0462,CRS021,2024-05-28,Completed,2024-06-23,100,4.4
ENR02149,STU0462,CRS004,2023-05-21,Completed,2024-12-17,100,3.1
ENR02150,STU0463,CRS037,2024-07-29,In Progress,,60,
ENR02151,STU0463,CRS008,2024-07-25,Completed,2024-12-29,100,3.8
ENR02152,STU0463,CRS015,2024-09-02,In Progress,,32,
ENR02153,STU0463,CRS003,2024-07-16,In Progress,,19,
ENR02154,STU0463,CRS035,2024-04-05,In Progress,,28,
ENR02155,STU0463,CRS005,2023-07-24,In Progress,,22,
ENR02156,STU0463,CRS002,2023-06-24,In Progress,,47,
ENR02157,STU0464,CRS020,2024-01-01,Completed,2024-11-16,100,3.7
ENR02158,STU0464,CRS010,2024-01-09,In Progress,,53,
ENR02159,STU0464,CRS003,2024-04-30,In Progress,,56,
ENR02160,STU0464,CRS030,2023-12-04,In Progress,,43,
ENR02161,STU0464,CRS027,2023-07-29,In Progress,,17,
ENR02162,STU0464,CRS035,2024-09-19,Completed,2024-10-16,100,4.4
ENR02163,STU0464,CRS015,2024-12-07,Completed,2024-12-30,100,4.3
ENR02164,STU0465,CRS030,2024-02-15,Completed,2024-04-10,100,4.1
ENR02165,STU0465,CRS036,2023-08-10,In Progress,,79,
ENR02166,STU0465,CRS027,2022-03-17,Completed,2023-02-25,100,4.1
ENR02167,STU0465,CRS024,2024-01-29,In Progress,,55,
ENR02168,STU0465,CRS020,2024-05-28,Completed,2024-07-19,100,3.8
ENR02169,STU0465,CRS014,2023-06-15,In Progress,,87,
ENR02170,STU0466,CRS026,2022-09-11,In Progress,,59,
ENR02171,STU0466,CRS037,2022-08-01,In Progress,,62,
ENR02172,STU0466,CRS013,2024-10-28,In Progress,,4,
ENR02173,STU0467,CRS006,2021-08-11,In Progress,,6,
ENR02174,STU0467,CRS002,2022-01-25,Completed,2024-01-25,100,3.4
ENR02175,STU0468,CRS020,2023-08-26,In Progress,,57,
ENR02176,STU0468,CRS005,2023-09-18,In Progress,,37,
ENR02177,STU0468,CRS024,2023-01-18,In Progress,,20,
ENR02178,STU0468,CRS040,2023-03-23,In Progress,,68,
ENR02179,STU0469,CRS011,2024-04-02,In Progress,,56,
ENR02180,STU0469,CRS036,2024-07-05,Completed,2024-10-10,100,3.9
ENR02181,STU0469,CRS039,2022-11-14,In Progress,,75,
ENR02182,STU0469,CRS031,2023-08-18,In Progress,,23,
ENR02183,STU0469,CRS018,2024-11-24,Completed,2024-12-25,100,4.9
ENR02184,STU0469,CRS016,2023-05-11,In Progress,,10,
ENR02185,STU0469,CRS008,2022-08-02,Completed,2024-05-02,100,3.6
ENR02186,STU0470,CRS008,2024-08-09,In Progress,,10,
ENR02187,STU0470,CRS013,2024-10-28,In Progress,,63,
ENR02188,STU0470,CRS021,2024-11-02,In Progress,,53,
ENR02189,STU0471,CRS017,2024-01-19,Completed,2024-04-13,100,3.1
ENR02190,STU0471,CRS013,2023-01-09,Completed,2024-03-27,100,3.7
ENR02191,STU0471,CRS033,2024-12-26,In Progress,,10,
ENR02192,STU0471,CRS018,2024-05-25,Completed,2024-10-31,100,3.0
ENR02193,STU0471,CRS034,2021-05-31,Completed,2022-07-13,100,4.8
ENR02194,STU0471,CRS002,2023-06-26,Completed,2024-03-28,100,4.4
ENR02195,STU0472,CRS033,2024-10-23,Completed,2024-11-16,100,4.0
ENR02196,STU0472,CRS028,2024-03-05,Completed,2024-10-21,100,4.8
ENR02197,STU0472,CRS027,2023-12-03,In Progress,,40,
ENR02198,STU0472,CRS022,2024-07-07,In Progress,,2,
ENR02199,STU0472,CRS009,2024-12-09,Completed,2024-12-12,100,3.5
ENR02200,STU0472,CRS023,2024-01-19,Completed,2024-04-06,100,4.1
ENR02201,STU0473,CRS006,2024-07-04,Completed,2024-11-30,100,4.3
ENR02202,STU0473,CRS005,2024-07-18,In Progress,,85,
ENR02203,STU0473,CRS001,2024-06-29,Completed,2024-12-26,100,3.3
ENR02204,STU0473,CRS022,2023-04-19,Completed,2023-07-21,100,3.0
ENR02205,STU0474,CRS004,2024-07-08,In Progress,,60,
ENR02206,STU0474,CRS006,2024-10-14,Completed,2024-12-16,100,4.2
ENR02207,STU0474,CRS025,2023-11-26,In Progress,,93,
ENR02208,STU0474,CRS021,2024-08-03,In Progress,,7,
ENR02209,STU0475,CRS012,2024-09-02,In Progress,,24,
ENR02210,STU0475,CRS033,2024-03-06,In Progress,,24,
ENR02211,STU0475,CRS001,2024-08-02,Completed,2024-09-29,100,3.3
ENR02212,STU0475,CRS006,2023-01-15,In Progress,,64,
ENR02213,STU0475,CRS040,2022-10-27,In Progress,,44,
ENR02214,STU0475,CRS013,2023-09-12,Completed,2024-12-10,100,4.9
ENR02215,STU0475,CRS017,2022-12-31,In Progress,,8,
ENR02216,STU0475,CRS010,2022-05-21,In Progress,,93,
ENR02217,STU0476,CRS006,2024-08-10,Completed,2024-10-30,100,3.9
ENR02218,STU0476,CRS029,2024-04-30,In Progress,,62,
ENR02219,STU0476,CRS001,2024-07-29,In Progress,,24,
ENR02220,STU0476,CRS040,2024-08-19,Completed,2024-11-17,100,3.8
ENR02221,STU0476,CRS021,2024-04-07,In Progress,,51,
ENR02222,STU0476,CRS024,2024-06-17,In Progress,,18,
ENR02223,STU0476,CRS005,2024-05-25,In Progress,,17,
ENR02224,STU0477,CRS010,2024-11-13,In Progress,,27,
ENR02225,STU0477,CRS026,2024-07-09,Completed,2024-11-06,100,3.3
ENR02226,STU0477,CRS024,2024-09-09,Completed,2024-11-11,100,3.8
ENR02227,STU0477,CRS001,2024-08-31,In Progress,,70,
ENR02228,STU0477,CRS028,2024-08-25,Completed,2024-12-27,100,4.2
ENR02229,STU0477,CRS012,2024-10-20,In Progress,,20,
ENR02230,STU0477,CRS040,2024-10-17,In Progress,,7,
ENR02231,STU0478,CRS007,2024-03-13,In Progress,,63,
ENR02232,STU0478,CRS005,2024-06-14,In Progress,,39,
ENR02233,STU0478,CRS021,2024-05-05,In Progress,,87,
ENR02234,STU0478,CRS031,2024-06-20,In Progress,,76,
ENR02235,STU0478,CRS019,2024-08-11,Completed,2024-11-14,100,4.6
ENR02236,STU0478,CRS010,2024-05-21,In Progress,,60,
ENR02237,STU0479,CRS029,2023-06-12,In Progress,,26,
ENR02238,STU0480,CRS021,2023-05-24,In Progress,,42,
ENR02239,STU0480,CRS031,2022-03-13,In Progress,,80,
ENR02240,STU0480,CRS018,2022-10-07,In Progress,,78,
ENR02241,STU0480,CRS036,2022-11-18,In Progress,,60,
ENR02242,STU0481,CRS033,2024-04-10,In Progress,,77,
ENR02243,STU0481,CRS007,2022-10-19,Completed,2023-11-21,100,4.6
ENR02244,STU0481,CRS025,2022-11-09,In Progress,,46,
ENR02245,STU0481,CRS010,2021-08-21,In Progress,,28,
ENR02246,STU0481,CRS021,2024-11-09,Completed,2024-12-01,100,4.6
ENR02247,STU0481,CRS006,2024-01-06,In Progress,,34,
ENR02248,STU0482,CRS032,2023-06-06,In Progress,,94,
ENR02249,STU0482,CRS021,2024-09-15,In Progress,,36,
ENR02250,STU0482,CRS035,2023-11-18,In Progress,,1,
ENR02251,STU0482,CRS013,2023-03-27,Completed,2024-01-24,100,3.1
ENR02252,STU0482,CRS037,2022-03-19,Completed,2024-05-21,100,4.8
ENR02253,STU0482,CRS008,2024-04-10,In Progress,,71,
ENR02254,STU0483,CRS021,2022-11-28,In Progress,,41,
ENR02255,STU0483,CRS007,2022-10-19,Completed,2023-09-18,100,4.1
ENR02256,STU0483,CRS018,2022-11-07,Completed,2024-11-13,100,3.8
ENR02257,STU0483,CRS030,2024-03-19,In Progress,,41,
ENR02258,STU0483,CRS038,2022-12-14,Completed,2023-01-18,100,4.3
ENR02259,STU0483,CRS013,2024-01-15,In Progress,,5,
ENR02260,STU0483,CRS037,2022-08-11,In Progress,,91,
ENR02261,STU0483,CRS019,2023-11-05,Completed,2023-12-09,100,3.3
ENR02262,STU0484,CRS016,2023-08-31,Completed,2024-03-29,100,3.7
ENR02263,STU0484,CRS006,2024-06-03,In Progress,,7,
ENR02264,STU0484,CRS024,2023-12-30,In Progress,,50,
ENR02265,STU0485,CRS014,2022-04-01,Completed,2024-10-20,100,4.7
ENR02266,STU0485,CRS029,2022-08-19,Completed,2024-06-09,100,4.4
ENR02267,STU0486,CRS004,2024-10-07,In Progress,,28,
ENR02268,STU0487,CRS003,2023-09-05,In Progress,,19,
ENR02269,STU0488,CRS033,2024-10-21,In Progress,,2,
ENR02270,STU0488,CRS021,2024-02-09,In Progress,,63,
ENR02271,STU0488,CRS025,2021-05-19,In Progress,,89,
ENR02272,STU0489,CRS036,2024-08-06,Completed,2024-08-26,100,4.2
ENR02273,STU0489,CRS005,2024-09-11,In Progress,,21,
ENR02274,STU0489,CRS003,2023-01-13,Completed,2023-01-20,100,4.8
ENR02275,STU0489,CRS013,2023-06-03,Completed,2024-06-20,100,4.0
ENR02276,STU0489,CRS038,2022-12-21,In Progress,,32,
ENR02277,STU0489,CRS014,2022-12-09,Completed,2023-09-01,100,3.8
ENR02278,STU0489,CRS015,2024-05-16,Completed,2024-10-17,100,4.9
ENR02279,STU0490,CRS014,2022-12-14,In Progress,,94,
ENR02280,STU0490,CRS012,2024-09-22,In Progress,,27,
ENR02281,STU0490,CRS008,2024-09-07,Completed,2024-11-05,100,3.1
ENR02282,STU0490,CRS003,2023-12-25,In Progress,,32,
ENR02283,STU0490,CRS025,2023-10-29,Completed,2023-11-04,100,3.4
ENR02284,STU0490,CRS007,2024-10-21,Completed,2024-12-23,100,4.9
ENR02285,STU0490,CRS040,2024-05-30,Completed,2024-09-07,100,4.2
ENR02286,STU0491,CRS031,2024-10-29,Completed,2024-10-30,100,4.9
ENR02287,STU0491,CRS036,2023-02-03,Completed,2024-02-28,100,4.5
ENR02288,STU0491,CRS019,2023-07-16,Completed,2024-07-26,100,3.4
ENR02289,STU0491,CRS016,2023-08-17,In Progress,,94,
ENR02290,STU0491,CRS005,2024-02-19,Completed,2024-09-19,100,4.3
ENR02291,STU0491,CRS007,2023-12-04,In Progress,,15,
ENR02292,STU0491,CRS001,2023-12-09,Completed,2024-07-29,100,4.9
ENR02293,STU0491,CRS002,2023-08-31,Completed,2024-07-21,100,4.5
ENR02294,STU0492,CRS031,2024-02-20,Completed,2024-04-04,100,4.4
ENR02295,STU0493,CRS038,2023-05-07,Completed,2024-05-27,100,3.1
ENR02296,STU0493,CRS036,2023-12-15,In Progress,,52,
ENR02297,STU0493,CRS018,2022-10-12,In Progress,,5,
ENR02298,STU0493,CRS040,2024-11-25,In Progress,,90,
ENR02299,STU0493,CRS002,2024-10-04,In Progress,,34,
ENR02300,STU0493,CRS031,2024-08-16,Completed,2024-10-03,100,3.5
ENR02301,STU0493,CRS005,2022-09-30,In Progress,,5,
ENR02302,STU0493,CRS010,2023-12-18,In Progress,,89,
ENR02303,STU0494,CRS004,2024-03-08,In Progress,,60,
ENR02304,STU0494,CRS019,2023-01-16,Completed,2024-01-31,100,4.5
ENR02305,STU0494,CRS024,2022-12-10,Completed,2024-09-24,100,3.7
ENR02306,STU0494,CRS006,2024-05-17,Completed,2024-08-13,100,4.5
ENR02307,STU0495,CRS035,2024-12-13,Completed,2024-12-27,100,3.9
ENR02308,STU0495,CRS027,2024-10-10,In Progress,,5,
ENR02309,STU0495,CRS024,2023-10-12,In Progress,,80,
ENR02310,STU0495,CRS028,2024-01-15,Completed,2024-12-03,100,4.7
ENR02311,STU0495,CRS006,2024-09-29,In Progress,,17,
ENR02312,STU0495,CRS017,2024-09-02,In Progress,,10,
ENR02313,STU0495,CRS009,2024-10-29,Completed,2024-11-03,100,4.0
ENR02314,STU0495,CRS022,2022-05-16,Completed,2023-11-30,100,4.3
ENR02315,STU0496,CRS022,2024-03-10,In Progress,,50,
ENR02316,STU0496,CRS032,2024-04-19,Completed,2024-10-15,100,4.5
ENR02317,STU0496,CRS008,2023-05-13,In Progress,,58,
ENR02318,STU0496,CRS021,2023-02-25,In Progress,,64,
ENR02319,STU0497,CRS010,2023-11-01,Completed,2023-11-16,100,3.6
ENR02320,STU0497,CRS005,2023-10-27,In Progress,,87,
ENR02321,STU0497,CRS020,2023-06-27,Completed,2023-10-26,100,3.8
ENR02322,STU0497,CRS016,2024-06-05,Completed,2024-11-04,100,3.6
ENR02323,STU0497,CRS026,2024-05-07,Completed,2024-08-24,100,4.2
ENR02324,STU0497,CRS038,2024-12-17,Completed,2024-12-24,100,5.0
ENR02325,STU0497,CRS014,2024-03-12,Completed,2024-07-20,100,4.4
ENR02326,STU0497,CRS007,2024-10-22,In Progress,,54,
ENR02327,STU0498,CRS032,2023-09-19,Completed,2023-11-05,100,3.2
ENR02328,STU0498,CRS002,2023-08-09,Completed,2024-01-28,100,3.5
ENR02329,STU0498,CRS025,2021-03-31,Completed,2024-05-05,100,4.6
ENR02330,STU0498,CRS003,2022-04-08,In Progress,,12,
ENR02331,STU0498,CRS040,2024-11-20,Completed,2024-11-21,100,4.9
ENR02332,STU0498,CRS006,2021-06-10,In Progress,,59,
ENR02333,STU0499,CRS035,2023-12-28,Completed,2024-03-20,100,3.1
ENR02334,STU0499,CRS004,2023-08-27,In Progress,,87,
ENR02335,STU0499,CRS017,2022-12-09,Completed,2024-04-19,100,3.5
ENR02336,STU0499,CRS008,2024-11-24,In Progress,,83,
ENR02337,STU0499,CRS034,2024-11-21,Completed,2024-12-10,100,3.4
ENR02338,STU0499,CRS032,2024-08-21,In Progress,,63,
ENR02339,STU0499,CRS012,2024-09-21,In Progress,,89,
ENR02340,STU0500,CRS011,2022-01-28,In Progress,,77,
ENR02341,STU0500,CRS009,2024-06-28,Completed,2024-11-02,100,3.7
